cause,date,canine,state
Gunfire,11/26/1985,FALSE, NJ
Automobile accident,9/6/1985,FALSE, NJ
Gunfire,8/28/1985,FALSE, NJ
Gunfire,3/15/1985,FALSE, NJ
Automobile accident,10/2/1984,FALSE, NJ
Gunfire,9/17/1984,FALSE, NJ
Gunfire,8/9/1984,FALSE, NJ
Struck by vehicle,7/12/1984,FALSE, NJ
Gunfire,5/7/1984,FALSE, NJ
Automobile accident,1/25/1984,FALSE, NJ
Automobile accident,7/19/1983,FALSE, NJ
Vehicular assault,10/23/1982,FALSE, NJ
Stabbed,10/14/1982,TRUE, NJ
Struck by vehicle,9/25/1982,FALSE, NJ
Automobile accident,8/4/1982,FALSE, NJ
Gunfire,12/21/1981,FALSE, NJ
Gunfire,10/14/1981,FALSE, NJ
Duty related illness,7/7/1981,FALSE, NJ
Gunfire,6/9/1981,FALSE, NJ
Gunfire,11/28/1980,FALSE, NJ
Struck by train,3/5/1980,FALSE, NJ
Gunfire,12/14/1979,FALSE, NJ
Struck by train,12/12/1979,FALSE, NJ
Vehicular assault,12/8/1979,FALSE, NJ
Gunfire,10/1/1979,FALSE, NJ
Drowned,9/6/1979,FALSE, NJ
Gunfire,8/4/1979,FALSE, NJ
Struck by vehicle,7/28/1979,TRUE, NJ
Gunfire,6/1/1979,FALSE, NJ
Gunfire,1/7/1979,FALSE, NJ
Gunfire (Accidental),10/6/1978,FALSE, NJ
Heart attack,7/7/1978,FALSE, NJ
Struck by vehicle,5/4/1978,FALSE, NJ
Assault,4/22/1978,FALSE, NJ
Gunfire,3/1/1978,FALSE, NJ
Automobile accident,4/6/1977,FALSE, NJ
Automobile accident,10/3/1976,FALSE, NJ
Gunfire,8/13/1976,FALSE, NJ
Gunfire,5/31/1976,FALSE, NJ
Stabbed,1/14/1976,FALSE, NJ
Gunfire,1/14/1976,FALSE, NJ
Gunfire,1/12/1976,FALSE, NJ
Vehicle pursuit,11/16/1975,FALSE, NJ
Gunfire,10/1/1975,FALSE, NJ
Aircraft accident,7/17/1975,FALSE, NJ
Aircraft accident,7/17/1975,FALSE, NJ
Struck by vehicle,5/17/1975,FALSE, NJ
Vehicular assault,4/19/1975,FALSE, NJ
Gunfire,3/28/1975,FALSE, NJ
Gunfire,3/28/1975,FALSE, NJ
Automobile accident,3/16/1975,FALSE, NJ
Gunfire,2/23/1975,FALSE, NJ
Vehicle pursuit,2/11/1975,FALSE, NJ
Exposure to toxins,1/12/1975,FALSE, NJ
Gunfire,11/4/1974,FALSE, NJ
Heart attack,9/10/1974,FALSE, NJ
Struck by train,12/29/1973,FALSE, NJ
Automobile accident,11/28/1973,FALSE, NJ
Gunfire,9/12/1973,FALSE, NJ
Motorcycle accident,9/12/1973,FALSE, NJ
Automobile accident,8/13/1973,FALSE, NJ
Stabbed,8/6/1973,FALSE, NJ
Gunfire,7/2/1973,FALSE, NJ
Gunfire,5/2/1973,FALSE, NJ
Motorcycle accident,3/29/1973,FALSE, NJ
Fire,11/28/1972,FALSE, NJ
Struck by vehicle,9/29/1972,FALSE, NJ
Stabbed,2/28/1972,FALSE, NJ
Gunfire (Accidental),2/11/1972,FALSE, NJ
Gunfire,1/21/1972,FALSE, NJ
Gunfire,1/12/1972,FALSE, NJ
Struck by vehicle,11/29/1971,FALSE, NJ
Gunfire,9/18/1971,FALSE, NJ
Gunfire,9/16/1971,FALSE, NJ
Heart attack,8/23/1971,FALSE, NJ
Automobile accident,7/25/1971,FALSE, NJ
Gunfire,7/4/1971,FALSE, NJ
Stabbed,4/24/1971,FALSE, NJ
Struck by train,1/8/1971,FALSE, NJ
Struck by train,11/19/1970,FALSE, NJ
Motorcycle accident,10/2/1970,FALSE, NJ
Gunfire,10/1/1970,FALSE, NJ
Vehicular assault,9/4/1970,FALSE, NJ
Gunfire,7/1/1970,FALSE, NJ
Automobile accident,6/21/1970,FALSE, NJ
Heart attack,5/28/1970,FALSE, NJ
Gunfire,3/13/1970,FALSE, NJ
Vehicular assault,12/2/1969,FALSE, NJ
Struck by vehicle,10/3/1969,FALSE, NJ
Gunfire,9/2/1969,FALSE, NJ
Gunfire,8/8/1969,FALSE, NJ
Gunfire,7/5/1969,FALSE, NJ
Gunfire,7/5/1969,FALSE, NJ
Gunfire,2/27/1969,FALSE, NJ
Vehicular assault,9/19/1968,FALSE, NJ
Assault,3/8/1968,FALSE, NJ
Gunfire,10/29/1967,FALSE, NJ
Motorcycle accident,10/27/1967,FALSE, NJ
Heart attack,10/23/1967,FALSE, NJ
Assault,7/16/1967,FALSE, NJ
Gunfire,7/14/1967,FALSE, NJ
Automobile accident,5/2/1967,FALSE, NJ
Gunfire,9/4/1966,FALSE, NJ
Heart attack,6/12/1966,FALSE, NJ
Gunfire,5/4/1966,FALSE, NJ
Heart attack,3/22/1966,FALSE, NJ
Gunfire,3/9/1966,FALSE, NJ
Heart attack,12/12/1965,FALSE, NJ
Heart attack,11/8/1965,FALSE, NJ
Gunfire,10/16/1965,FALSE, NJ
Gunfire,10/6/1965,FALSE, NJ
Automobile accident,6/26/1965,FALSE, NJ
Automobile accident,4/15/1965,FALSE, NJ
Exposure to toxins,3/3/1965,FALSE, NJ
Bomb,11/16/1964,FALSE, NJ
Automobile accident,8/8/1964,FALSE, NJ
Vehicular assault,9/24/1963,FALSE, NJ
Gunfire,8/26/1963,FALSE, NJ
Gunfire,8/26/1963,FALSE, NJ
Vehicle pursuit,5/26/1963,FALSE, NJ
Heart attack,5/25/1963,FALSE, NJ
Gunfire,3/29/1963,FALSE, NJ
Gunfire,9/9/1962,FALSE, NJ
Automobile accident,6/11/1962,FALSE, NJ
Automobile accident,6/11/1962,FALSE, NJ
Automobile accident,6/11/1962,FALSE, NJ
Gunfire,4/23/1962,FALSE, NJ
Vehicle pursuit,3/13/1962,FALSE, NJ
Exposure,3/6/1962,FALSE, NJ
Automobile accident,2/19/1962,FALSE, NJ
Automobile accident,12/2/1961,FALSE, NJ
Gunfire,3/15/1961,FALSE, NJ
Gunfire (Accidental),2/4/1961,FALSE, NJ
Gunfire,7/10/1960,FALSE, NJ
Gunfire,7/10/1960,FALSE, NJ
Struck by vehicle,11/20/1959,FALSE, NJ
Struck by vehicle,9/15/1959,FALSE, NJ
Gunfire (Accidental),12/13/1958,FALSE, NJ
Automobile accident,12/1/1958,FALSE, NJ
Gunfire,11/28/1958,FALSE, NJ
Assault,6/25/1958,FALSE, NJ
Gunfire,5/8/1958,FALSE, NJ
Automobile accident,2/10/1958,FALSE, NJ
Automobile accident,1/29/1958,FALSE, NJ
Automobile accident,12/19/1957,FALSE, NJ
Gunfire,7/10/1957,FALSE, NJ
Heart attack,2/11/1957,FALSE, NJ
Vehicular assault,9/2/1956,FALSE, NJ
Automobile accident,5/28/1956,FALSE, NJ
Vehicle pursuit,1/15/1956,FALSE, NJ
Gunfire,11/1/1955,FALSE, NJ
Drowned,8/19/1955,FALSE, NJ
Heart attack,4/10/1954,FALSE, NJ
Motorcycle accident,3/15/1954,FALSE, NJ
Gunfire,2/12/1954,FALSE, NJ
Heart attack,1/28/1954,FALSE, NJ
Struck by vehicle,8/3/1953,FALSE, NJ
Vehicle pursuit,9/10/1952,FALSE, NJ
Automobile accident,9/7/1952,FALSE, NJ
Heart attack,4/30/1952,FALSE, NJ
Drowned,11/16/1951,FALSE, NJ
Motorcycle accident,10/6/1951,FALSE, NJ
Motorcycle accident,9/5/1951,FALSE, NJ
Motorcycle accident,8/27/1951,FALSE, NJ
Motorcycle accident,6/22/1951,FALSE, NJ
Motorcycle accident,5/26/1951,FALSE, NJ
Stabbed,2/28/1951,FALSE, NJ
Heart attack,11/28/1950,FALSE, NJ
Motorcycle accident,5/21/1950,FALSE, NJ
Motorcycle accident,4/21/1950,FALSE, NJ
Automobile accident,2/4/1950,FALSE, NJ
Assault,12/2/1948,FALSE, NJ
Automobile accident,9/27/1948,FALSE, NJ
Struck by vehicle,9/6/1948,FALSE, NJ
Gunfire,8/5/1947,FALSE, NJ
Gunfire,7/10/1947,FALSE, NJ
Automobile accident,4/10/1947,FALSE, NJ
Automobile accident,3/19/1947,FALSE, NJ
Vehicular assault,12/24/1946,FALSE, NJ
Automobile accident,11/23/1946,FALSE, NJ
Automobile accident,11/23/1946,FALSE, NJ
Automobile accident,10/28/1946,FALSE, NJ
Heart attack,10/26/1946,FALSE, NJ
Struck by vehicle,3/6/1946,FALSE, NJ
Gunfire,2/2/1946,FALSE, NJ
Gunfire,7/16/1945,FALSE, NJ
Gunfire,12/8/1944,FALSE, NJ
Gunfire,12/7/1944,FALSE, NJ
Fire,11/27/1944,FALSE, NJ
Automobile accident,10/23/1944,FALSE, NJ
Gunfire,5/8/1943,FALSE, NJ
Stabbed,9/18/1942,FALSE, NJ
Stabbed,7/5/1942,FALSE, NJ
Gunfire,5/21/1942,FALSE, NJ
Automobile accident,2/22/1942,FALSE, NJ
Aircraft accident,4/28/1941,FALSE, NJ
Motorcycle accident,4/15/1941,FALSE, NJ
Motorcycle accident,1/24/1940,FALSE, NJ
Motorcycle accident,10/23/1939,FALSE, NJ
Motorcycle accident,2/27/1939,FALSE, NJ
Motorcycle accident,6/19/1938,FALSE, NJ
Motorcycle accident,5/18/1938,FALSE, NJ
Motorcycle accident,2/28/1938,FALSE, NJ
Motorcycle accident,2/22/1938,FALSE, NJ
Gunfire,1/21/1938,FALSE, NJ
Gunfire,1/13/1938,FALSE, NJ
Struck by vehicle,9/10/1937,FALSE, NJ
Motorcycle accident,6/9/1937,FALSE, NJ
Gunfire,2/14/1937,FALSE, NJ
Automobile accident,8/14/1936,FALSE, NJ
Struck by vehicle,8/2/1936,FALSE, NJ
Drowned,5/21/1936,FALSE, NJ
Gunfire,2/10/1936,FALSE, NJ
Gunfire,11/9/1935,FALSE, NJ
Gunfire (Accidental),10/9/1935,FALSE, NJ
Motorcycle accident,8/22/1935,FALSE, NJ
Automobile accident,6/17/1935,FALSE, NJ
Gunfire,6/6/1935,FALSE, NJ
Vehicle pursuit,4/15/1935,FALSE, NJ
Automobile accident,2/19/1935,FALSE, NJ
Struck by vehicle,11/30/1934,FALSE, NJ
Heart attack,11/29/1934,FALSE, NJ
Gunfire,9/2/1934,FALSE, NJ
Automobile accident,8/27/1934,FALSE, NJ
Gunfire,7/1/1934,FALSE, NJ
Vehicle pursuit,5/27/1934,FALSE, NJ
Struck by vehicle,12/1/1933,FALSE, NJ
Motorcycle accident,10/4/1933,FALSE, NJ
Automobile accident,7/27/1933,FALSE, NJ
Struck by vehicle,7/22/1933,FALSE, NJ
Vehicle pursuit,4/8/1933,FALSE, NJ
Vehicle pursuit,11/15/1932,FALSE, NJ
Motorcycle accident,9/18/1932,FALSE, NJ
Motorcycle accident,9/16/1932,FALSE, NJ
Motorcycle accident,8/16/1932,FALSE, NJ
Motorcycle accident,7/9/1932,FALSE, NJ
Automobile accident,6/7/1932,FALSE, NJ
Automobile accident,5/1/1932,FALSE, NJ
Motorcycle accident,2/22/1932,FALSE, NJ
Vehicular assault,1/31/1932,FALSE, NJ
Motorcycle accident,10/29/1931,FALSE, NJ
Accidental,10/4/1931,FALSE, NJ
Gunfire,9/8/1931,FALSE, NJ
Vehicular assault,9/6/1931,FALSE, NJ
Motorcycle accident,6/28/1931,FALSE, NJ
Gunfire,3/5/1931,FALSE, NJ
Motorcycle accident,3/4/1931,FALSE, NJ
Automobile accident,12/29/1930,FALSE, NJ
Gunfire,12/15/1930,FALSE, NJ
Gunfire,12/12/1930,FALSE, NJ
Gunfire,11/20/1930,FALSE, NJ
Gunfire,7/4/1930,FALSE, NJ
Motorcycle accident,5/24/1930,FALSE, NJ
Duty related illness,5/2/1930,FALSE, NJ
Duty related illness,3/14/1930,FALSE, NJ
Gunfire,3/13/1930,FALSE, NJ
Gunfire,3/5/1930,FALSE, NJ
Motorcycle accident,10/4/1929,FALSE, NJ
Assault,9/1/1929,FALSE, NJ
Explosion,8/31/1929,FALSE, NJ
Motorcycle accident,4/12/1929,FALSE, NJ
Motorcycle accident,3/18/1929,FALSE, NJ
Motorcycle accident,3/3/1929,FALSE, NJ
Gunfire (Accidental),3/2/1929,FALSE, NJ
Gunfire (Accidental),3/2/1929,FALSE, NJ
Struck by streetcar,2/6/1929,FALSE, NJ
Vehicular assault,1/13/1929,FALSE, NJ
Stabbed,12/28/1928,FALSE, NJ
Struck by vehicle,12/21/1928,FALSE, NJ
Motorcycle accident,11/1/1928,FALSE, NJ
Vehicular assault,10/17/1928,FALSE, NJ
Motorcycle accident,7/22/1928,FALSE, NJ
Vehicle pursuit,6/1/1928,FALSE, NJ
Gunfire,3/9/1928,FALSE, NJ
Gunfire,2/4/1928,FALSE, NJ
Electrocuted,12/14/1927,FALSE, NJ
Motorcycle accident,8/4/1927,FALSE, NJ
Motorcycle accident,8/4/1927,FALSE, NJ
Motorcycle accident,7/29/1927,FALSE, NJ
Vehicle pursuit,7/24/1927,FALSE, NJ
Motorcycle accident,3/7/1927,FALSE, NJ
Motorcycle accident,8/5/1926,FALSE, NJ
Animal related,7/24/1926,FALSE, NJ
Motorcycle accident,5/9/1926,FALSE, NJ
Motorcycle accident,4/12/1926,FALSE, NJ
Motorcycle accident,3/14/1926,FALSE, NJ
Gunfire,2/17/1926,FALSE, NJ
Motorcycle accident,11/6/1925,FALSE, NJ
Motorcycle accident,10/31/1925,FALSE, NJ
Motorcycle accident,8/26/1925,FALSE, NJ
Struck by vehicle,5/1/1925,FALSE, NJ
Gunfire,12/18/1924,FALSE, NJ
Motorcycle accident,12/12/1924,FALSE, NJ
Motorcycle accident,10/10/1924,FALSE, NJ
Drowned,8/24/1924,FALSE, NJ
Motorcycle accident,7/6/1924,FALSE, NJ
Heart attack,7/3/1924,FALSE, NJ
Duty related illness,5/4/1924,FALSE, NJ
Assault,2/20/1924,FALSE, NJ
Motorcycle accident,12/12/1923,FALSE, NJ
Gunfire,10/29/1923,FALSE, NJ
Motorcycle accident,8/29/1923,FALSE, NJ
Gunfire,5/22/1923,FALSE, NJ
Gunfire,5/22/1923,FALSE, NJ
Automobile accident,4/7/1923,FALSE, NJ
Motorcycle accident,12/5/1922,FALSE, NJ
Fall,8/2/1922,FALSE, NJ
Assault,7/21/1922,FALSE, NJ
Vehicular assault,5/22/1922,FALSE, NJ
Gunfire,2/4/1922,FALSE, NJ
Gunfire,1/29/1922,FALSE, NJ
Struck by streetcar,1/4/1922,FALSE, NJ
Gunfire,12/17/1921,FALSE, NJ
Struck by vehicle,11/9/1921,FALSE, NJ
Gunfire,11/6/1921,FALSE, NJ
Struck by train,9/27/1921,FALSE, NJ
Gunfire,9/17/1921,FALSE, NJ
Motorcycle accident,9/2/1921,FALSE, NJ
Gunfire,8/29/1921,FALSE, NJ
Assault,2/9/1921,FALSE, NJ
Automobile accident,12/17/1920,FALSE, NJ
Assault,11/5/1920,FALSE, NJ
Gunfire,9/7/1920,FALSE, NJ
Gunfire,7/16/1919,FALSE, NJ
Gunfire,5/27/1919,FALSE, NJ
Duty related illness,3/20/1919,FALSE, NJ
Gunfire,2/26/1919,FALSE, NJ
Gunfire,2/26/1919,FALSE, NJ
Automobile accident,10/22/1918,FALSE, NJ
Gunfire,10/16/1918,FALSE, NJ
Assault,10/13/1918,FALSE, NJ
Gunfire,10/10/1918,FALSE, NJ
Gunfire,10/2/1918,FALSE, NJ
Gunfire,9/9/1918,FALSE, NJ
Motorcycle accident,8/30/1918,FALSE, NJ
Gunfire,8/17/1918,FALSE, NJ
Gunfire,8/15/1917,FALSE, NJ
Motorcycle accident,6/21/1917,FALSE, NJ
Gunfire,2/3/1917,FALSE, NJ
Explosion,8/1/1916,FALSE, NJ
Gunfire,7/17/1916,FALSE, NJ
Gunfire,12/18/1915,FALSE, NJ
Gunfire,12/15/1915,FALSE, NJ
Fall,11/29/1915,FALSE, NJ
Assault,3/11/1915,FALSE, NJ
Fall,2/5/1915,FALSE, NJ
Gunfire,7/4/1914,FALSE, NJ
Gunfire,6/11/1914,FALSE, NJ
Struck by streetcar,4/19/1914,FALSE, NJ
Gunfire,10/23/1913,FALSE, NJ
Electrocuted,10/1/1913,FALSE, NJ
Gunfire,9/21/1913,FALSE, NJ
Gunfire,12/7/1912,FALSE, NJ
Gunfire,10/13/1912,FALSE, NJ
Gunfire,12/10/1911,FALSE, NJ
Gunfire,5/10/1911,FALSE, NJ
Electrocuted,6/12/1910,FALSE, NJ
Gunfire,4/29/1910,FALSE, NJ
Assault,2/18/1909,FALSE, NJ
Fall,11/13/1908,FALSE, NJ
Fire,10/7/1908,FALSE, NJ
Gunfire,11/22/1907,FALSE, NJ
Gunfire,9/6/1907,FALSE, NJ
Duty related illness,2/4/1905,FALSE, NJ
Gunfire,9/25/1902,FALSE, NJ
Assault,8/15/1902,FALSE, NJ
Assault,10/25/1900,FALSE, NJ
Gunfire,1899-11-13,FALSE, NJ
Stabbed,1899-08-17,FALSE, NJ
Struck by train,1899-04-26,FALSE, NJ
Gunfire,1899-02-01,FALSE, NJ
Gunfire,1898-07-26,FALSE, NJ
Electrocuted,1897-03-28,FALSE, NJ
Assault,1896-04-14,FALSE, NJ
Stabbed,1895-12-21,FALSE, NJ
Gunfire,1895-03-03,FALSE, NJ
Gunfire,1894-03-02,FALSE, NJ
Assault,1890-04-13,FALSE, NJ
Animal related,1886-03-09,FALSE, NJ
Stabbed,1885-04-14,FALSE, NJ
Gunfire (Accidental),1881-12-18,FALSE, NJ
Gunfire,1876-08-08,FALSE, NJ
Gunfire,1876-07-13,FALSE, NJ
Gunfire,1875-06-14,FALSE, NJ
Assault,1874-09-16,FALSE, NJ
Drowned,1856-12-07,FALSE, NJ
Stabbed,1854-10-23,FALSE, NJ
Gunfire,10/29/2015,FALSE, NM
Gunfire,5/25/2015,FALSE, NM
Automobile accident,10/26/2014,FALSE, NM
Struck by vehicle,12/6/2013,FALSE, NM
Heart attack,8/16/2012,FALSE, NM
Automobile accident,10/29/2010,FALSE, NM
Gunfire,7/16/2009,FALSE, NM
Aircraft accident,6/11/2009,FALSE, NM
Struck by vehicle,1/20/2009,FALSE, NM
Automobile accident,5/30/2008,FALSE, NM
Motorcycle accident,8/27/2007,FALSE, NM
Motorcycle accident,6/13/2007,FALSE, NM
Automobile accident,6/4/2006,FALSE, NM
Gunfire,3/22/2006,FALSE, NM
Gunfire,8/18/2005,FALSE, NM
Gunfire,8/18/2005,FALSE, NM
Gunfire,12/18/2004,FALSE, NM
Gunfire,10/6/2002,FALSE, NM
Automobile accident,1/8/2002,FALSE, NM
Aircraft accident,10/19/2001,FALSE, NM
Aircraft accident,10/19/2001,FALSE, NM
Automobile accident,8/3/2001,FALSE, NM
Vehicular assault,8/1/2001,FALSE, NM
Gunfire,5/30/2001,FALSE, NM
Automobile accident,3/4/2001,FALSE, NM
Stabbed,8/31/1999,FALSE, NM
Gunfire,3/4/1999,FALSE, NM
Struck by vehicle,11/11/1997,FALSE, NM
Heart attack,5/28/1995,FALSE, NM
Gunfire,5/27/1994,FALSE, NM
Struck by vehicle,9/1/1992,FALSE, NM
Gunfire,7/9/1992,FALSE, NM
Gunfire,1/26/1991,FALSE, NM
Gunfire,1/26/1991,FALSE, NM
Automobile accident,8/20/1990,FALSE, NM
Struck by train,7/15/1989,FALSE, NM
Vehicle pursuit,7/11/1989,FALSE, NM
Gunfire,7/13/1988,FALSE, NM
Gunfire,5/7/1988,FALSE, NM
Aircraft accident,2/13/1988,FALSE, NM
Assault,4/3/1987,FALSE, NM
Gunfire,2/22/1987,FALSE, NM
Automobile accident,12/12/1986,FALSE, NM
Gunfire,3/5/1986,FALSE, NM
Gunfire,2/1/1986,FALSE, NM
Motorcycle accident,1/3/1986,FALSE, NM
Heart attack,12/8/1985,FALSE, NM
Vehicular assault,2/1/1985,FALSE, NM
Struck by vehicle,9/2/1984,FALSE, NM
Aircraft accident,8/6/1984,FALSE, NM
Aircraft accident,8/6/1984,FALSE, NM
Gunfire,2/14/1984,FALSE, NM
Gunfire,2/24/1983,FALSE, NM
Gunfire,8/24/1982,FALSE, NM
Automobile accident,2/27/1982,FALSE, NM
Stabbed,8/30/1981,FALSE, NM
Stabbed,4/4/1981,FALSE, NM
Gunfire,2/28/1981,FALSE, NM
Gunfire,9/10/1980,FALSE, NM
Gunfire,6/7/1980,FALSE, NM
Gunfire,4/17/1980,FALSE, NM
Gunfire,11/18/1979,FALSE, NM
Gunfire,10/8/1979,FALSE, NM
Gunfire (Accidental),8/17/1979,FALSE, NM
Gunfire,7/25/1979,FALSE, NM
Gunfire,9/17/1978,FALSE, NM
Vehicular assault,11/3/1977,FALSE, NM
Automobile accident,10/14/1977,FALSE, NM
Vehicular assault,9/4/1977,FALSE, NM
Gunfire,8/18/1977,FALSE, NM
Gunfire,7/13/1975,FALSE, NM
Gunfire,8/29/1973,FALSE, NM
Gunfire,7/19/1973,FALSE, NM
Gunfire,12/1/1971,FALSE, NM
Gunfire,11/8/1971,FALSE, NM
Automobile accident,11/25/1969,FALSE, NM
Gunfire,3/26/1969,FALSE, NM
Automobile accident,9/30/1967,FALSE, NM
Gunfire,2/18/1967,FALSE, NM
Gunfire,11/11/1966,FALSE, NM
Gunfire,9/11/1965,FALSE, NM
Struck by vehicle,2/2/1965,FALSE, NM
Automobile accident,7/9/1963,FALSE, NM
Motorcycle accident,6/7/1962,FALSE, NM
Gunfire,3/31/1962,FALSE, NM
Struck by train,9/19/1960,FALSE, NM
Automobile accident,8/16/1960,FALSE, NM
Aircraft accident,1/4/1960,FALSE, NM
Aircraft accident,1/4/1960,FALSE, NM
Vehicular assault,2/21/1959,FALSE, NM
Motorcycle accident,9/30/1958,FALSE, NM
Gunfire,12/1/1954,FALSE, NM
Automobile accident,8/6/1953,FALSE, NM
Automobile accident,8/5/1953,FALSE, NM
Heart attack,1/27/1953,FALSE, NM
Stabbed,6/11/1952,FALSE, NM
Gunfire,5/30/1952,FALSE, NM
Gunfire,4/11/1952,FALSE, NM
Vehicular assault,8/15/1951,FALSE, NM
Gunfire,7/7/1951,FALSE, NM
Gunfire,8/11/1950,FALSE, NM
Exposure,2/24/1949,FALSE, NM
Stabbed,2/13/1949,FALSE, NM
Motorcycle accident,8/21/1946,FALSE, NM
Gunfire,12/20/1944,FALSE, NM
Gunfire,10/4/1942,FALSE, NM
Assault,10/23/1937,FALSE, NM
Motorcycle accident,9/28/1937,FALSE, NM
Gunfire,4/4/1935,FALSE, NM
Gunfire,7/29/1933,FALSE, NM
Gunfire,7/16/1933,FALSE, NM
Gunfire,7/16/1933,FALSE, NM
Gunfire,3/12/1933,FALSE, NM
Gunfire,2/24/1932,FALSE, NM
Gunfire,8/2/1931,FALSE, NM
Gunfire,9/15/1930,FALSE, NM
Gunfire,1/29/1930,FALSE, NM
Gunfire,4/6/1923,FALSE, NM
Gunfire,2/13/1923,FALSE, NM
Gunfire,6/3/1922,FALSE, NM
Assault,4/2/1921,FALSE, NM
Gunfire,2/25/1916,FALSE, NM
Gunfire,1/15/1912,FALSE, NM
Gunfire,11/17/1911,FALSE, NM
Gunfire,11/17/1911,FALSE, NM
Gunfire,5/27/1911,FALSE, NM
Gunfire (Accidental),2/19/1911,FALSE, NM
Gunfire,7/2/1909,FALSE, NM
Gunfire,7/29/1907,FALSE, NM
Gunfire,4/25/1907,FALSE, NM
Gunfire,2/8/1901,FALSE, NM
Duty related illness,1899-07-20,FALSE, NM
Gunfire,1898-07-12,FALSE, NM
Gunfire,1898-05-26,FALSE, NM
Gunfire (Accidental),1897-04-05,FALSE, NM
Gunfire,1897-02-19,FALSE, NM
Gunfire,1886-11-26,FALSE, NM
Gunfire,1886-11-20,FALSE, NM
Gunfire,1885-01-27,FALSE, NM
Gunfire,1884-10-26,FALSE, NM
Gunfire,1884-02-05,FALSE, NM
Gunfire,1882-06-27,FALSE, NM
Gunfire,1881-04-28,FALSE, NM
Gunfire (Accidental),1880-11-27,FALSE, NM
Gunfire,1880-07-15,FALSE, NM
Gunfire,1880-04-05,FALSE, NM
Gunfire,1880-01-22,FALSE, NM
Gunfire,1878-07-19,FALSE, NM
Gunfire,1878-04-01,FALSE, NM
Gunfire,1878-04-01,FALSE, NM
Gunfire,1868-06-24,FALSE, NM
Gunfire (Accidental),3/31/2016,TRUE, NV
Gunfire,8/15/2015,FALSE, NV
Gunfire,6/8/2014,FALSE, NV
Gunfire,6/8/2014,FALSE, NV
Fall,7/22/2013,FALSE, NV
Heart attack,1/20/2012,FALSE, NV
Gunfire,1/17/2012,FALSE, NV
Gunfire,4/26/2010,FALSE, NV
Automobile accident,11/21/2009,FALSE, NV
Gunfire,11/19/2009,FALSE, NV
Automobile accident,10/8/2009,FALSE, NV
Automobile accident,5/7/2009,FALSE, NV
Automobile accident,2/28/2008,FALSE, NV
Gunfire,2/1/2006,FALSE, NV
Automobile accident,5/11/2004,FALSE, NV
Vehicular assault,9/26/2002,FALSE, NV
Gunfire,8/22/2001,FALSE, NV
Drowned,5/24/1998,FALSE, NV
Weather/Natural disaster,3/24/1998,FALSE, NV
Assault,1/13/1998,FALSE, NV
Fall,11/29/1997,FALSE, NV
Vehicle pursuit,6/1/1997,FALSE, NV
Training accident,3/29/1996,FALSE, NV
Gunfire,5/22/1995,FALSE, NV
Gunfire,1/30/1995,FALSE, NV
Heart attack,7/25/1994,FALSE, NV
Gunfire,12/1/1993,FALSE, NV
Automobile accident,10/23/1992,FALSE, NV
Heart attack,8/22/1992,FALSE, NV
Vehicular assault,6/18/1992,FALSE, NV
Heart attack,3/19/1991,FALSE, NV
Automobile accident,12/2/1988,FALSE, NV
Gunfire,10/11/1988,FALSE, NV
Gunfire,6/1/1984,FALSE, NV
Gunfire,9/2/1982,FALSE, NV
Assault,12/29/1979,FALSE, NV
Automobile accident,8/14/1979,FALSE, NV
Stabbed,6/25/1979,FALSE, NV
Gunfire,3/18/1979,FALSE, NV
Gunfire,3/13/1979,FALSE, NV
Gunfire,2/22/1978,FALSE, NV
Gunfire,3/4/1977,FALSE, NV
Gunfire,10/14/1975,FALSE, NV
Gunfire,2/20/1975,FALSE, NV
Assault,1/4/1975,FALSE, NV
Automobile accident,11/30/1973,FALSE, NV
Vehicular assault,1/18/1969,FALSE, NV
Automobile accident,12/6/1968,FALSE, NV
Gunfire,10/8/1967,FALSE, NV
Automobile accident,12/20/1966,FALSE, NV
Automobile accident,12/20/1966,FALSE, NV
Gunfire,10/28/1966,FALSE, NV
Automobile accident,5/24/1966,FALSE, NV
Automobile accident,9/21/1964,FALSE, NV
Automobile accident,6/19/1963,FALSE, NV
Automobile accident,5/16/1961,FALSE, NV
Assault,11/12/1957,FALSE, NV
Automobile accident,3/13/1956,FALSE, NV
Gunfire,11/11/1955,FALSE, NV
Motorcycle accident,4/8/1955,FALSE, NV
Automobile accident,3/30/1955,FALSE, NV
Gunfire (Accidental),9/17/1954,FALSE, NV
Gunfire,6/28/1952,FALSE, NV
Struck by vehicle,12/26/1950,FALSE, NV
Heart attack,10/31/1949,FALSE, NV
Heart attack,4/30/1948,FALSE, NV
Automobile accident,1/31/1948,FALSE, NV
Gunfire,11/8/1947,FALSE, NV
Gunfire,11/8/1947,FALSE, NV
Gunfire,5/1/1947,FALSE, NV
Vehicular assault,5/17/1943,FALSE, NV
Gunfire,8/20/1942,FALSE, NV
Gunfire,11/5/1941,FALSE, NV
Automobile accident,4/19/1941,FALSE, NV
Automobile accident,12/6/1938,FALSE, NV
Automobile accident,9/29/1937,FALSE, NV
Automobile accident,8/12/1935,FALSE, NV
Gunfire,10/7/1933,FALSE, NV
Gunfire,6/8/1933,FALSE, NV
Gunfire,7/16/1932,FALSE, NV
Gunfire,1/10/1932,FALSE, NV
Gunfire,9/11/1931,FALSE, NV
Heart attack,7/2/1929,FALSE, NV
Gunfire,9/19/1928,FALSE, NV
Accidental,12/19/1926,FALSE, NV
